id,created_at,,,,,
1887889037354008729,"Feb 7, 10:39:56 AM EST",,,,,
1887957783783391423,"Feb 7, 3:13:06 PM EST",,,,,
1887957881267401107,"Feb 7, 3:13:30 PM EST",,,,,
1887965245609512978,"Feb 7, 3:42:45 PM EST",,,,,
1887965510265983189,"Feb 7, 3:43:49 PM EST",,,,,
1887966379027874076,"Feb 7, 3:47:16 PM EST",,,,,
1887966796290080849,"Feb 7, 3:48:55 PM EST",,,,,
1887971689817940218,"Feb 7, 4:08:22 PM EST",,,,,
1887972336847962314,"Feb 7, 4:10:56 PM EST",,,,,
1887978313576030632,"Feb 7, 4:34:41 PM EST",,,,,
1887979163165876446,"Feb 7, 4:38:04 PM EST",,,,,
1887979511574147199,"Feb 7, 4:39:27 PM EST",,,,,
1887979940269666769,"Feb 7, 4:41:09 PM EST",,,,,
1887980015670935993,"Feb 7, 4:41:27 PM EST",,,,,
1887980161628361109,"Feb 7, 4:42:02 PM EST",,,,,
1887980318797275422,"Feb 7, 4:42:39 PM EST",,,,,
1887980952917598331,"Feb 7, 4:45:10 PM EST",,,,,
1887981204273516907,"Feb 7, 4:46:10 PM EST",,,,,
1887983439019917700,"Feb 7, 4:55:03 PM EST",,,,,
1887983539452350974,"Feb 7, 4:55:27 PM EST",,,,,
1887983619001532559,"Feb 7, 4:55:46 PM EST",,,,,
1887983834001715285,"000 contract for an Anthony Fauci exhibit at the NIH Museum.""",,,,,
,,,,,,
"WHY IS TAXPAYER DOLLARS FUN…""",,,,,,
1887984695037600187,"Feb 7, 5:00:03 PM EST",,,,,
1887986074980409720,"Feb 7, 5:05:32 PM EST",,,,,
1887987088030638388,"Feb 7, 5:09:33 PM EST",,,,,
1887987714747945008,"Feb 7, 5:12:02 PM EST",,,,,
1887988898774610178,"Feb 7, 5:16:45 PM EST",,,,,
1887989287830044750,"Feb 7, 5:18:18 PM EST",,,,,
1887989362001850697,"Feb 7, 5:18:35 PM EST",,,,,
1887989445292380192,"Feb 7, 5:18:55 PM EST",,,,,
1887989897023127700,"Feb 7, 5:20:43 PM EST",,,,,
1887990102632136958,"Feb 7, 5:21:32 PM EST",,,,,
1887990227719045174,"Feb 7, 5:22:02 PM EST",,,,,
1887991546714136936,"Feb 7, 5:27:16 PM EST",,,,,
1888001984650785095,"Feb 7, 6:08:45 PM EST",,,,,
1888002288871981339,"Feb 7, 6:09:57 PM EST",,,,,
1888002502928285751,"Feb 7, 6:10:48 PM EST",,,,,
1888006441895870793,"Feb 7, 6:26:27 PM EST",,,,,
1888020980767101360,"Feb 7, 7:24:14 PM EST",,,,,
1888021640476508455,"Feb 7, 7:26:51 PM EST",,,,,
1888022189984858476,"Feb 7, 7:29:02 PM EST",,,,,
1888023215819137352,"Feb 7, 7:33:07 PM EST",,,,,
1888023511480054038,"Feb 7, 7:34:17 PM EST",,,,,
1888027111148908581,"Feb 7, 7:48:35 PM EST",,,,,
1888035696171942087,"Feb 7, 8:22:42 PM EST",,,,,
1888036141904838864,"Feb 7, 8:24:28 PM EST",,,,,
1888036259559264485, we're in debt almost $40T," and every time s…""","Feb 7, 8:24:56 PM EST",,,
1888036453499752845,"Feb 7, 8:25:43 PM EST",,,,,
1888036647972774014,"Feb 7, 8:26:29 PM EST",,,,,
1888037158646399400,"Feb 7, 8:28:31 PM EST",,,,,
1888039257475784951,"Feb 7, 8:36:51 PM EST",,,,,
1888044586326458681,"Feb 7, 8:58:02 PM EST",,,,,
1888048273711153435,"Feb 7, 9:12:41 PM EST",,,,,
1888078694855344338,"Feb 7, 11:13:34 PM EST",,,,,
1888079960071385309,"Feb 7, 11:18:35 PM EST",,,,,
1888080228334879042,"Feb 7, 11:19:39 PM EST",,,,,
1888088975656509575,"Feb 7, 11:54:25 PM EST",,,,,
1888089560850088239,"Feb 7, 11:56:44 PM EST",,,,,
1888096341424833005,"Feb 8, 12:23:41 AM EST",,,,,
1888096763237580831,"Feb 8, 12:25:22 AM EST",,,,,
1888169069032898974,"Feb 8, 5:12:41 AM EST",,,,,
1888175374661492820,"Feb 8, 5:37:44 AM EST",,,,,
1888175618388373735,"Feb 8, 5:38:42 AM EST",,,,,
1888176132484211041,"Feb 8, 5:40:45 AM EST",,,,,
1888177044711768475,"Feb 8, 5:44:22 AM EST",,,,,
1888177317970653358,"Feb 8, 5:45:27 AM EST",,,,,
1888177506819219708,"Feb 8, 5:46:12 AM EST",,,,,
1888177705792729120," just wait until you s…""","Feb 8, 5:47:00 AM EST",,,,
1888177850068480203,"Feb 8, 5:47:34 AM EST",,,,,
1888178508054073623,"Feb 8, 5:50:11 AM EST",,,,,
1888179802030436458,"Feb 8, 5:55:20 AM EST",,,,,
1888179911040397423,"Feb 8, 5:55:46 AM EST",,,,,
1888180850472140916,"Feb 8, 5:59:30 AM EST",,,,,
1888275639335104518,"Feb 8, 12:16:09 PM EST",,,,,
1888278729924731260,"Feb 8, 12:28:26 PM EST",,,,,
1888282955992187258,"Feb 8, 12:45:13 PM EST",,,,,
1888285166411321456,"Feb 8, 12:54:00 PM EST",,,,,
1888285936472985716,"Feb 8, 12:57:04 PM EST",,,,,
1888286195651862860,"Feb 8, 12:58:06 PM EST",,,,,
1888287992839565786,"Feb 8, 1:05:14 PM EST",,,,,
1888288480666566971,"Feb 8, 1:07:11 PM EST",,,,,
1888288615215645105,"Feb 8, 1:07:43 PM EST",,,,,
1888289008209313997,"Feb 8, 1:09:16 PM EST",,,,,
1888290199131549854,"Feb 8, 1:14:00 PM EST",,,,,
1888290402186215524,"Feb 8, 1:14:49 PM EST",,,,,
1888290463787938024,"Feb 8, 1:15:03 PM EST",,,,,
1888290519517675961,"Feb 8, 1:15:17 PM EST",,,,,
1888307547628589513,"Feb 8, 2:22:57 PM EST",,,,,
1888307577542353285,"Feb 8, 2:23:04 PM EST",,,,,
1888308144184381608,"Feb 8, 2:25:19 PM EST",,,,,
1888314848477376744,"Feb 8, 2:51:57 PM EST",,,,,
1888314960683643155,"Feb 8, 2:52:24 PM EST",,,,,
1888315706598731904,"Feb 8, 2:55:22 PM EST",,,,,
1888317590893695439,"Feb 8, 3:02:51 PM EST",,,,,
1888318936250200426,"Feb 8, 3:08:12 PM EST",,,,,
1888319217604370841,"Feb 8, 3:09:19 PM EST",,,,,
1888319882783027235,"Feb 8, 3:11:57 PM EST",,,,,
1888320039650021777,"Feb 8, 3:12:35 PM EST",,,,,
1888320184362123435,"Feb 8, 3:13:09 PM EST",,,,,
1888320372615069983,"Feb 8, 3:13:54 PM EST",,,,,
1888320433411236230,"Feb 8, 3:14:09 PM EST",,,,,
1888320740581109920,"Feb 8, 3:15:22 PM EST",,,,,
1888320882088518008,"Feb 8, 3:15:56 PM EST",,,,,
1888320976481378320,"Feb 8, 3:16:18 PM EST",,,,,
1888321261677285555,"Feb 8, 3:17:26 PM EST",,,,,
1888321349732782150,"Feb 8, 3:17:47 PM EST",,,,,
1888321400097870054,"Feb 8, 3:17:59 PM EST",,,,,
1888321807306121623,"Feb 8, 3:19:36 PM EST",,,,,
1888321934359703729,"Feb 8, 3:20:07 PM EST",,,,,
1888322064093700157,"Feb 8, 3:20:38 PM EST",,,,,
1888322704693919791,"Feb 8, 3:23:10 PM EST",,,,,
1888323668733796812,"Feb 8, 3:27:00 PM EST",,,,,
1888323797511491598,"Feb 8, 3:27:31 PM EST",,,,,
1888323865601827239,"Feb 8, 3:27:47 PM EST",,,,,
1888323933063332173,"Feb 8, 3:28:03 PM EST",,,,,
1888324230380400821,"Feb 8, 3:29:14 PM EST",,,,,
1888325375433777401,"Feb 8, 3:33:47 PM EST",,,,,
1888325741156118744,"Feb 8, 3:35:14 PM EST",,,,,
1888325794503557158,"Feb 8, 3:35:27 PM EST",,,,,
1888326592096547245,"Feb 8, 3:38:37 PM EST",,,,,
1888332994554868220,"Feb 8, 4:04:04 PM EST",,,,,
1888333167846724091,"Feb 8, 4:04:45 PM EST",,,,,
1888333305143026085,"Feb 8, 4:05:18 PM EST",,,,,
1888374491698303111,"Feb 8, 6:48:57 PM EST",,,,,
1888380211298807843,"Feb 8, 7:11:41 PM EST",,,,,
1888380902314496063,"Feb 8, 7:14:26 PM EST",,,,,
1888380956433678617,"Feb 8, 7:14:39 PM EST",,,,,
1888381078710178182,"Feb 8, 7:15:08 PM EST",,,,,
1888381248596299811,"Feb 8, 7:15:48 PM EST",,,,,
1888381334415884658,"Feb 8, 7:16:09 PM EST",,,,,
1888396115642347731,"Feb 8, 8:14:53 PM EST",,,,,
1888403635005981100,"Feb 8, 8:44:46 PM EST",,,,,
1888403715767337282,"Feb 8, 8:45:05 PM EST",,,,,
1888403768716194255,"Feb 8, 8:45:17 PM EST",,,,,
1888405173816422765,"Feb 8, 8:50:52 PM EST",,,,,
1888405244939231258,"Feb 8, 8:51:09 PM EST",,,,,
1888411384280383712,"Feb 8, 9:15:33 PM EST",,,,,
1888446950501974394,"Feb 8, 11:36:53 PM EST",,,,,
1888471612317384840,"Feb 9, 1:14:53 AM EST",,,,,
1888472397809955106,"Feb 9, 1:18:00 AM EST",,,,,
1888472919417688082,"Feb 9, 1:20:04 AM EST",,,,,
1888477938493911443," you also have…""","Feb 9, 1:40:01 AM EST",,,,
1888478000926093768,"Feb 9, 1:40:16 AM EST",,,,,
1888479140434571746,"Feb 9, 1:44:47 AM EST",,,,,
1888482900246462775,"Feb 9, 1:59:44 AM EST",,,,,
1888482994886730099,"Feb 9, 2:00:06 AM EST",,,,,
1888483347032137931,"Feb 9, 2:01:30 AM EST",,,,,
1888484555092312466,"Feb 9, 2:06:18 AM EST",,,,,
1888484943510307108,"Feb 9, 2:07:51 AM EST",,,,,
1888485025307296097,"Feb 9, 2:08:11 AM EST",,,,,
1888485377465315795,"Feb 9, 2:09:35 AM EST",,,,,
1888485948121366871,"Feb 9, 2:11:51 AM EST",,,,,
1888486559315304520,"Feb 9, 2:14:16 AM EST",,,,,
1888487042939519458,"Feb 9, 2:16:12 AM EST",,,,,
1888487323420999742,"Feb 9, 2:17:18 AM EST",,,,,
1888487982002237617,"Feb 9, 2:19:55 AM EST",,,,,
1888488399524274664,"Feb 9, 2:21:35 AM EST",,,,,
1888489091148161406,"Feb 9, 2:24:20 AM EST",,,,,
1888489166687642064,"Feb 9, 2:24:38 AM EST",,,,,
1888493952883466336,"Feb 9, 2:43:39 AM EST",,,,,
1888494003991052594,"Feb 9, 2:43:51 AM EST",,,,,
1888496148970680360,"Feb 9, 2:52:23 AM EST",,,,,
1888496218315075766,"Feb 9, 2:52:39 AM EST",,,,,
1888496540550881427,"Feb 9, 2:53:56 AM EST",,,,,
1888497311858274745,"Feb 9, 2:57:00 AM EST",,,,,
1888498637270864172,"Feb 9, 3:02:16 AM EST",,,,,
1888498791231185265,"Feb 9, 3:02:53 AM EST",,,,,
1888499007883739491,"Feb 9, 3:03:44 AM EST",,,,,
1888499446352052494,"Feb 9, 3:05:29 AM EST",,,,,
1888499993083842977," Ukraine lose their funding with USAID freeze""",,,,,
,,,,,,
"The headline should…""",,,,,,
1888574212316582230,"Feb 9, 8:02:34 AM EST",,,,,
1888574761892220960,"Feb 9, 8:04:45 AM EST",,,,,
1888574865378005366,"Feb 9, 8:05:10 AM EST",,,,,
1888575468003049752,"Feb 9, 8:07:34 AM EST",,,,,
1888575812594487532,"Feb 9, 8:08:56 AM EST",,,,,
1888576449499611389,"Feb 9, 8:11:28 AM EST",,,,,
1888576727745523786,"Feb 9, 8:12:34 AM EST",,,,,
1888577708164071871,"Feb 9, 8:16:28 AM EST",,,,,
1888578012095873190,"Feb 9, 8:17:40 AM EST",,,,,
1888579128443457752,"Feb 9, 8:22:06 AM EST",,,,,
1888581523739206079,"Feb 9, 8:31:38 AM EST",,,,,
1888582079564185916,"Feb 9, 8:33:50 AM EST",,,,,
1888582644901851266,"Feb 9, 8:36:05 AM EST",,,,,
1888583443962814811,"Feb 9, 8:39:15 AM EST",,,,,
1888583913594839505,"Feb 9, 8:41:07 AM EST",,,,,
1888584202573988235,"Feb 9, 8:42:16 AM EST",,,,,
1888585270460658140,"Feb 9, 8:46:31 AM EST",,,,,
1888585916068909070,"Feb 9, 8:49:05 AM EST",,,,,
1888586491514732698,"Feb 9, 8:51:22 AM EST",,,,,
1888587135378235755,"Feb 9, 8:53:55 AM EST",,,,,
1888588040941007256,"Feb 9, 8:57:31 AM EST",,,,,
1888588181643387086,"Feb 9, 8:58:05 AM EST",,,,,
1888588201155080481,"Feb 9, 8:58:10 AM EST",,,,,
1888589047129329675,"Feb 9, 9:01:31 AM EST",,,,,
1888589439334584813,"Feb 9, 9:03:05 AM EST",,,,,
1888589759909392836,"Feb 9, 9:04:21 AM EST",,,,,
1888591319683026995,"Feb 9, 9:10:33 AM EST",,,,,
1888592034686005738,"Feb 9, 9:13:24 AM EST",,,,,
1888592132560032129,"Feb 9, 9:13:47 AM EST",,,,,
1888592623541063967,"Feb 9, 9:15:44 AM EST",,,,,
1888592823978426759,"Feb 9, 9:16:32 AM EST",,,,,
1888593078941811148,"Feb 9, 9:17:33 AM EST",,,,,
1888593681583624315,"Feb 9, 9:19:56 AM EST",,,,,
1888593927692828685,"Feb 9, 9:20:55 AM EST",,,,,
1888595579984396528,"Feb 9, 9:27:29 AM EST",,,,,
1888598508615168174,"Feb 9, 9:39:07 AM EST",,,,,
1888599361929523218,"Feb 9, 9:42:31 AM EST",,,,,
1888599704985903479,"Feb 9, 9:43:52 AM EST",,,,,
1888600149078749338,"Feb 9, 9:45:38 AM EST",,,,,
1888632481802252638,"Feb 9, 11:54:07 AM EST",,,,,
1888633194255151427,"Feb 9, 11:56:57 AM EST",,,,,
1888633578369552777,"Feb 9, 11:58:28 AM EST",,,,,
1888635366791385401,"Feb 9, 12:05:35 PM EST",,,,,
1888635852802138560,"Feb 9, 12:07:31 PM EST",,,,,
1888636548775555128,"Feb 9, 12:10:17 PM EST",,,,,
1888636825410961895,"Feb 9, 12:11:23 PM EST",,,,,
1888637122552201481,"Feb 9, 12:12:33 PM EST",,,,,
1888637237388308491,"Feb 9, 12:13:01 PM EST",,,,,
1888637668235305149,"Feb 9, 12:14:43 PM EST",,,,,
1888639936124883002,"Feb 9, 12:23:44 PM EST",,,,,
1888640240715219051,"Feb 9, 12:24:57 PM EST",,,,,
1888661104928141436,"Feb 9, 1:47:51 PM EST",,,,,
1888661545821073693,"Feb 9, 1:49:36 PM EST",,,,,
1888661591077290362,"Feb 9, 1:49:47 PM EST",,,,,
1888661776348139933,"Feb 9, 1:50:31 PM EST",,,,,
1888663118085337341,"Feb 9, 1:55:51 PM EST",,,,,
1888663292064813214,"Feb 9, 1:56:33 PM EST",,,,,
1888663401796415988,"Feb 9, 1:56:59 PM EST",,,,,
1888663583367823460,"Feb 9, 1:57:42 PM EST",,,,,
1888663727282549204,"Feb 9, 1:58:16 PM EST",,,,,
1888663835478733065,"Feb 9, 1:58:42 PM EST",,,,,
1888664198650970140,"Feb 9, 2:00:09 PM EST",,,,,
1888664730434211892,"Feb 9, 2:02:16 PM EST",,,,,
1888664881634685136,"Feb 9, 2:02:52 PM EST",,,,,
1888664976929476971,"Feb 9, 2:03:14 PM EST",,,,,
1888665022492017122,"Feb 9, 2:03:25 PM EST",,,,,
1888665125617627364,"Feb 9, 2:03:50 PM EST",,,,,
1888678609935634534,"Feb 9, 2:57:25 PM EST",,,,,
1888679320832377118,"Feb 9, 3:00:14 PM EST",,,,,
1888679766649160106,"Feb 9, 3:02:00 PM EST",,,,,
1888679833766683010,"Feb 9, 3:02:17 PM EST",,,,,
1888689215384256935,"Feb 9, 3:39:33 PM EST",,,,,
1888692068828024972,"Feb 9, 3:50:54 PM EST",,,,,
1888692096351060297,"Feb 9, 3:51:00 PM EST",,,,,
1888696298855174509,"Feb 9, 4:07:42 PM EST",,,,,
1888696489368756393,"Feb 9, 4:08:28 PM EST",,,,,
1888697545800417759,"Feb 9, 4:12:39 PM EST",,,,,
1888697773924491523,"Feb 9, 4:13:34 PM EST",,,,,
1888718690893595002,"Feb 9, 5:36:41 PM EST",,,,,
1888718811911815412,"Feb 9, 5:37:10 PM EST",,,,,
1888718971416850496,"Feb 9, 5:37:48 PM EST",,,,,
1888718975216873889,"Feb 9, 5:37:49 PM EST",,,,,
1888719049242103950,"Feb 9, 5:38:06 PM EST",,,,,
1888719260387578199,"Feb 9, 5:38:57 PM EST",,,,,
1888719760243957844,"Feb 9, 5:40:56 PM EST",,,,,
1888719795916259389,"Feb 9, 5:41:04 PM EST",,,,,
1888720098833092855,"Feb 9, 5:42:16 PM EST",,,,,
1888721612498722870,"Feb 9, 5:48:17 PM EST",,,,,
1888722907343323241,"Feb 9, 5:53:26 PM EST",,,,,
1888722958203383937,"Feb 9, 5:53:38 PM EST",,,,,
1888723097685028883,"Feb 9, 5:54:11 PM EST",,,,,
1888724157237493807,"Feb 9, 5:58:24 PM EST",,,,,
1888724762165236016,"Feb 9, 6:00:48 PM EST",,,,,
1888725204685172760,"Feb 9, 6:02:34 PM EST",,,,,
1888745930616078445,"Feb 9, 7:24:55 PM EST",,,,,
1888746018310660293,"Feb 9, 7:25:16 PM EST",,,,,
1888748014673568176,"Feb 9, 7:33:12 PM EST",,,,,
1888748087218176207,"Feb 9, 7:33:29 PM EST",,,,,
1888748226875883926,"Feb 9, 7:34:03 PM EST",,,,,
1888751347756879928,"Feb 9, 7:46:27 PM EST",,,,,
1888752372609901025,"Feb 9, 7:50:31 PM EST",,,,,
1888793967786946846,"Feb 9, 10:35:48 PM EST",,,,,
1888794249765765437,"Feb 9, 10:36:55 PM EST",,,,,
1888794766755643560,"Feb 9, 10:38:59 PM EST",,,,,
1888798319167615443,"Feb 9, 10:53:06 PM EST",,,,,
1888798997227168234,"Feb 9, 10:55:47 PM EST",,,,,
1888801313846067353,"Feb 9, 11:05:00 PM EST",,,,,
1888801568067060182,"Feb 9, 11:06:00 PM EST",,,,,
1888801710094622783,"Feb 9, 11:06:34 PM EST",,,,,
1888818336336671093,"Feb 10, 12:12:38 AM EST",,,,,
1888818494474457138,"Feb 10, 12:13:16 AM EST",,,,,
1888818629589827943,"Feb 10, 12:13:48 AM EST",,,,,
1888819129194303530,"Feb 10, 12:15:47 AM EST",,,,,
1888819979241332939,"Feb 10, 12:19:10 AM EST",,,,,
1888821161661804825,"Feb 10, 12:23:52 AM EST",,,,,
1888821262517965069, there were three areas that I thought would most affect the future of humanity. That was the internet,"…""","Feb 10, 12:24:16 AM EST",,,
1888821307237703925,"Feb 10, 12:24:26 AM EST",,,,,
1888821496782442728,"Feb 10, 12:25:12 AM EST",,,,,
1888826220072063020,"Feb 10, 12:43:58 AM EST",,,,,
1888826303438062008,"Feb 10, 12:44:18 AM EST",,,,,
1888826357661999416,"Feb 10, 12:44:31 AM EST",,,,,
1888826566009921710,"Feb 10, 12:45:20 AM EST",,,,,
1888828440461107269,"Feb 10, 12:52:47 AM EST",,,,,
1888828866237530204,"Feb 10, 12:54:29 AM EST",,,,,
1888831866930647465,"Feb 10, 1:06:24 AM EST",,,,,
1888832000976474518,"Feb 10, 1:06:56 AM EST",,,,,
1888833985687499241,"Feb 10, 1:14:49 AM EST",,,,,
1888834034865742326,"Feb 10, 1:15:01 AM EST",,,,,
1888834160506151423,"Feb 10, 1:15:31 AM EST",,,,,
1888834302999220318,"Feb 10, 1:16:05 AM EST",,,,,
1888836014828822575,"Feb 10, 1:22:53 AM EST",,,,,
1888836289132196152,"Feb 10, 1:23:58 AM EST",,,,,
1888836488877523452,"Feb 10, 1:24:46 AM EST",,,,,
1888839621909282906,"Feb 10, 1:37:13 AM EST",,,,,
1888840189751267758,"Feb 10, 1:39:28 AM EST",,,,,
1888841727949029662,"Feb 10, 1:45:35 AM EST",,,,,
1888842931315802586,"Feb 10, 1:50:22 AM EST",,,,,
1888844085072453946,"Feb 10, 1:54:57 AM EST",,,,,
1888845719286473047,"Feb 10, 2:01:27 AM EST",,,,,
1888846824305266943,"Feb 10, 2:05:50 AM EST",,,,,
1888859774969577853,"Feb 10, 2:57:18 AM EST",,,,,
1888860423648145525,"Feb 10, 2:59:52 AM EST",,,,,
1888860932492624014,"Feb 10, 3:01:54 AM EST",,,,,
1888861416037241228,"Feb 10, 3:03:49 AM EST",,,,,
1888861771361873966,"Feb 10, 3:05:14 AM EST",,,,,
1888862513258742038,"Feb 10, 3:08:11 AM EST",,,,,
1888862778003271930,"Feb 10, 3:09:14 AM EST",,,,,
1888864669546209464,"Feb 10, 3:16:45 AM EST",,,,,
1888864800215548112,"Feb 10, 3:17:16 AM EST",,,,,
1888864868549132462,"Feb 10, 3:17:32 AM EST",,,,,
1888866048612442378,"Feb 10, 3:22:14 AM EST",,,,,
1888866124411908577,"Feb 10, 3:22:32 AM EST",,,,,
1888866286735671330,"Feb 10, 3:23:10 AM EST",,,,,
1888866508064923961,"Feb 10, 3:24:03 AM EST",,,,,
1888866593477734778,"Feb 10, 3:24:23 AM EST",,,,,
1888866784297484468,"Feb 10, 3:25:09 AM EST",,,,,
1888867085637374409,"Feb 10, 3:26:21 AM EST",,,,,
1888871104397090972,"Feb 10, 3:42:19 AM EST",,,,,
1888871200861868148,"Feb 10, 3:42:42 AM EST",,,,,
1888871434136498636,"Feb 10, 3:43:38 AM EST",,,,,
1888872418812281262,"Feb 10, 3:47:32 AM EST",,,,,
1888872509904183433,"Feb 10, 3:47:54 AM EST",,,,,
1888872588509651330,"Feb 10, 3:48:13 AM EST",,,,,
1888872700749177275,"Feb 10, 3:48:40 AM EST",,,,,
1888872849307230487,"Feb 10, 3:49:15 AM EST",,,,,
1888873569200820406,"Feb 10, 3:52:07 AM EST",,,,,
1888873767171924220,"Feb 10, 3:52:54 AM EST",,,,,
1888874877337129217,"Feb 10, 3:57:19 AM EST",,,,,
1888875118056616253,"Feb 10, 3:58:16 AM EST",,,,,
1888875238940639546,"Feb 10, 3:58:45 AM EST",,,,,
1888884158321008647,"Feb 10, 4:34:11 AM EST",,,,,
1888884350688616708,"Feb 10, 4:34:57 AM EST",,,,,
1888884488245055759,"Feb 10, 4:35:30 AM EST",,,,,
1888884508411236705,"Feb 10, 4:35:35 AM EST",,,,,
1888886086065111333,"Feb 10, 4:41:51 AM EST",,,,,
1888886507101950242,"Feb 10, 4:43:31 AM EST",,,,,
1888888074601410568,"Feb 10, 4:49:45 AM EST",,,,,
1888888746377965703,"Feb 10, 4:52:25 AM EST",,,,,
1888889379810136386,"Feb 10, 4:54:56 AM EST",,,,,
1888891512303263815,"Feb 10, 5:03:25 AM EST",,,,,
1888891688669577431,"Feb 10, 5:04:07 AM EST",,,,,
1888892394411606496,,,,,,
,,,,,,
"Elon Musk https://t…""",,,,,,
1888892624347496928,"Feb 10, 5:07:50 AM EST",,,,,
1888968769596269005,"Feb 10, 10:10:24 AM EST",,,,,
1888969819992571907,"Feb 10, 10:14:35 AM EST",,,,,
1888970149933252953,"Feb 10, 10:15:53 AM EST",,,,,
1888970398391206251,"Feb 10, 10:16:53 AM EST",,,,,
1888973842187501703,"Feb 10, 10:30:34 AM EST",,,,,
1888974134232645782,"Feb 10, 10:31:43 AM EST",,,,,
1888975020833026216,"Feb 10, 10:35:15 AM EST",,,,,
1888976095745044729,"Feb 10, 10:39:31 AM EST",,,,,
1888976491351785874,"Feb 10, 10:41:05 AM EST",,,,,
1888976576349450287,"Feb 10, 10:41:25 AM EST",,,,,
1888976692980351046,"Feb 10, 10:41:53 AM EST",,,,,
1888976848060547282,"Feb 10, 10:42:30 AM EST",,,,,
1888978144985530370,"Feb 10, 10:47:39 AM EST",,,,,
1888979339003281878,"Feb 10, 10:52:24 AM EST",,,,,
1888979654461067456,"Feb 10, 10:53:39 AM EST",,,,,
1888980304917856290,"Feb 10, 10:56:14 AM EST",,,,,
1888985965311520999,"Feb 10, 11:18:44 AM EST",,,,,
1888989308708696177,"Feb 10, 11:32:01 AM EST",,,,,
1888989851233505302,"Feb 10, 11:34:10 AM EST",,,,,
1888990029734625519,"Feb 10, 11:34:53 AM EST",,,,,
1888990123288576220,"Feb 10, 11:35:15 AM EST",,,,,
1888990419628839096,"Feb 10, 11:36:26 AM EST",,,,,
1888990478781100281,"Feb 10, 11:36:40 AM EST",,,,,
1888990536083611821,"Feb 10, 11:36:54 AM EST",,,,,
1888997271519252491,"Feb 10, 12:03:40 PM EST",,,,,
1888997706829304251,"Feb 10, 12:05:23 PM EST",,,,,
1888998928781025534,"Feb 10, 12:10:15 PM EST",,,,,
1889001586480894332,"Feb 10, 12:20:48 PM EST",,,,,
1889001921681195155,"Feb 10, 12:22:08 PM EST",,,,,
1889002854708346938,"Feb 10, 12:25:51 PM EST",,,,,
1889003166567383363,"Feb 10, 12:27:05 PM EST",,,,,
1889003346436276415,"Feb 10, 12:27:48 PM EST",,,,,
1889003543514010081,"Feb 10, 12:28:35 PM EST",,,,,
1889003818005709092,"Feb 10, 12:29:40 PM EST",,,,,
1889003871080726645,"Feb 10, 12:29:53 PM EST",,,,,
1889004418642624866,"Feb 10, 12:32:04 PM EST",,,,,
1889005419273638392,"Feb 10, 12:36:02 PM EST",,,,,
1889005583765848183,"Feb 10, 12:36:41 PM EST",,,,,
1889006561541882170,"Feb 10, 12:40:34 PM EST",,,,,
1889006770325954753,"Feb 10, 12:41:24 PM EST",,,,,
1889006986953445726,"Feb 10, 12:42:16 PM EST",,,,,
1889008257722663022,"Feb 10, 12:47:19 PM EST",,,,,
1889008388194930985,"Feb 10, 12:47:50 PM EST",,,,,
1889009456564056172,"Feb 10, 12:52:05 PM EST",,,,,
1889019388273315874,"Feb 10, 1:31:33 PM EST",,,,,
1889019609002770761,"Feb 10, 1:32:25 PM EST",,,,,
1889019861482811614,"Feb 10, 1:33:25 PM EST",,,,,
1889020964039544900,"Feb 10, 1:37:48 PM EST",,,,,
1889021856696472054,"Feb 10, 1:41:21 PM EST",,,,,
1889030687648575982,"Feb 10, 2:16:27 PM EST",,,,,
1889030772973040067,"Feb 10, 2:16:47 PM EST",,,,,
1889030937570136074,"Feb 10, 2:17:26 PM EST",,,,,
1889031211437511157,"Feb 10, 2:18:31 PM EST",,,,,
1889033967128719413,"Feb 10, 2:29:28 PM EST",,,,,
1889038500902600890,"Feb 10, 2:47:29 PM EST",,,,,
1889039856631787758,"Feb 10, 2:52:53 PM EST",,,,,
1889039983136403823,"Feb 10, 2:53:23 PM EST",,,,,
1889040116133335086,"Feb 10, 2:53:55 PM EST",,,,,
1889040160899191090,"Feb 10, 2:54:05 PM EST",,,,,
1889040265878319372,"Feb 10, 2:54:30 PM EST",,,,,
1889040611480584602,"Feb 10, 2:55:53 PM EST",,,,,
1889040746679779368,"Feb 10, 2:56:25 PM EST",,,,,
1889043395961643516,"Feb 10, 3:06:56 PM EST",,,,,
1889043724212092989,"Feb 10, 3:08:15 PM EST",,,,,
1889044068543434921,"Feb 10, 3:09:37 PM EST",,,,,
1889044348773265655,"Feb 10, 3:10:44 PM EST",,,,,
1889045054896959860,"Feb 10, 3:13:32 PM EST",,,,,
1889045190758760736,"Feb 10, 3:14:04 PM EST",,,,,
1889045324167291288,"Feb 10, 3:14:36 PM EST",,,,,
1889049519033397472,"Feb 10, 3:31:16 PM EST",,,,,
1889051043092222310,"Feb 10, 3:37:20 PM EST",,,,,
1889052274753749146,"Feb 10, 3:42:13 PM EST",,,,,
1889055217980981497,"Feb 10, 3:53:55 PM EST",,,,,
1889056634951102594,"Feb 10, 3:59:33 PM EST",,,,,
1889057100287860928,"Feb 10, 4:01:24 PM EST",,,,,
1889063570488373714,"Feb 10, 4:27:06 PM EST",,,,,
1889065082975297927,"Feb 10, 4:33:07 PM EST",,,,,
1889065864307355885,"Feb 10, 4:36:13 PM EST",,,,,
1889066265404166451,"Feb 10, 4:37:49 PM EST",,,,,
1889067569539109283,"Feb 10, 4:43:00 PM EST",,,,,
